# Temps	MSD_moyen	Sim_0	Sim_1	Sim_2	Sim_3	Sim_4	Sim_5	Sim_6	Sim_7	Sim_8	Sim_9	Sim_10	Sim_11	Sim_12	Sim_13	Sim_14	Sim_15	Sim_16	Sim_17	Sim_18	Sim_19
7.800000e+01	3.175148e-02	2.649245e-02	1.815317e-02	1.283663e-02	2.129040e-02	3.877531e-02	2.631245e-03	1.151587e-02	2.223268e-02	3.730338e-02	2.574100e-02	3.651634e-02	1.094836e-02	5.790994e-02	9.276791e-02	5.072397e-02	6.152937e-02	1.126825e-02	2.769023e-02	5.889765e-02	9.805513e-03
7.900000e+01	3.267643e-02	2.656070e-02	1.990553e-02	1.323721e-02	2.191347e-02	4.024481e-02	2.462493e-03	1.225834e-02	2.242784e-02	3.861282e-02	2.757171e-02	3.718970e-02	1.208541e-02	5.911733e-02	9.663103e-02	5.198298e-02	6.232294e-02	1.148121e-02	2.770131e-02	5.987402e-02	9.947719e-03
8.000000e+01	3.352689e-02	2.656301e-02	2.207350e-02	1.368110e-02	2.254875e-02	4.178958e-02	2.298951e-03	1.291005e-02	2.242263e-02	4.014411e-02	2.938415e-02	3.772302e-02	1.326741e-02	5.988413e-02	1.002010e-01	5.291670e-02	6.256453e-02	1.188849e-02	2.777779e-02	6.059862e-02	9.900328e-03
8.100000e+01	3.427468e-02	2.662600e-02	2.431213e-02	1.399049e-02	2.302151e-02	4.311377e-02	2.149127e-03	1.352976e-02	2.217236e-02	4.173527e-02	3.100079e-02	3.812311e-02	1.438653e-02	6.035733e-02	1.032442e-01	5.387773e-02	6.279373e-02	1.227615e-02	2.780350e-02	6.120921e-02	9.770878e-03
8.200000e+01	3.507671e-02	2.688644e-02	2.656318e-02	1.416413e-02	2.356020e-02	4.428907e-02	2.015954e-03	1.425696e-02	2.193354e-02	4.318862e-02	3.244801e-02	3.868380e-02	1.544185e-02	6.109713e-02	1.059534e-01	5.513710e-02	6.352129e-02	1.271330e-02	2.794552e-02	6.203440e-02	9.700319e-03
8.300000e+01	3.591434e-02	2.725183e-02	2.908516e-02	1.429818e-02	2.407180e-02	4.541495e-02	1.933434e-03	1.508613e-02	2.177943e-02	4.414787e-02	3.355001e-02	3.938251e-02	1.628913e-02	6.191523e-02	1.088137e-01	5.626164e-02	6.463702e-02	1.339098e-02	2.793222e-02	6.330511e-02	9.740478e-03
8.400000e+01	3.672017e-02	2.770159e-02	3.160403e-02	1.445235e-02	2.439233e-02	4.634061e-02	1.912606e-03	1.592477e-02	2.162191e-02	4.473715e-02	3.411846e-02	4.003526e-02	1.692571e-02	6.313165e-02	1.121272e-01	5.746384e-02	6.555165e-02	1.426876e-02	2.767777e-02	6.467337e-02	9.742407e-03
8.500000e+01	3.756282e-02	2.805937e-02	3.409442e-02	1.474897e-02	2.478989e-02	4.705759e-02	1.912807e-03	1.679263e-02	2.103484e-02	4.532879e-02	3.451934e-02	4.072881e-02	1.745142e-02	6.474248e-02	1.159790e-01	5.879899e-02	6.660139e-02	1.508004e-02	2.765317e-02	6.617602e-02	9.706361e-03
8.600000e+01	3.839299e-02	2.844984e-02	3.652419e-02	1.502345e-02	2.543927e-02	4.771988e-02	1.889291e-03	1.786849e-02	2.021298e-02	4.606588e-02	3.507762e-02	4.138188e-02	1.801449e-02	6.569771e-02	1.195251e-01	5.983660e-02	6.827121e-02	1.566013e-02	2.777469e-02	6.784975e-02	9.577255e-03
8.700000e+01	3.917922e-02	2.884025e-02	3.874022e-02	1.532887e-02	2.603479e-02	4.836667e-02	1.886426e-03	1.905404e-02	1.967629e-02	4.674302e-02	3.585880e-02	4.203485e-02	1.867296e-02	6.605466e-02	1.226244e-01	6.045242e-02	7.007116e-02	1.603678e-02	2.769867e-02	6.988670e-02	9.522428e-03
8.800000e+01	3.999249e-02	2.908543e-02	4.092031e-02	1.576102e-02	2.636084e-02	4.937341e-02	1.897119e-03	2.016261e-02	1.936721e-02	4.735711e-02	3.681686e-02	4.268364e-02	1.947024e-02	6.653969e-02	1.257314e-01	6.088154e-02	7.166295e-02	1.637561e-02	2.784434e-02	7.198081e-02	9.577646e-03
8.900000e+01	4.083134e-02	2.947120e-02	4.326527e-02	1.629736e-02	2.636941e-02	5.070016e-02	1.900161e-03	2.115238e-02	1.892212e-02	4.798024e-02	3.771070e-02	4.356797e-02	2.051641e-02	6.729597e-02	1.286874e-01	6.171985e-02	7.308234e-02	1.677489e-02	2.829352e-02	7.334448e-02	9.574870e-03
9.000000e+01	4.164662e-02	2.971295e-02	4.604405e-02	1.661899e-02	2.609131e-02	5.168279e-02	1.907953e-03	2.206838e-02	1.841310e-02	4.863219e-02	3.875015e-02	4.478550e-02	2.149001e-02	6.800755e-02	1.322756e-01	6.279982e-02	7.471594e-02	1.726395e-02	2.837649e-02	7.364442e-02	9.651249e-03
9.100000e+01	4.243108e-02	2.980968e-02	4.907375e-02	1.659217e-02	2.579408e-02	5.222578e-02	1.868776e-03	2.337166e-02	1.812503e-02	4.909988e-02	4.014062e-02	4.593396e-02	2.214623e-02	6.888252e-02	1.363144e-01	6.370959e-02	7.661381e-02	1.779526e-02	2.826724e-02	7.300113e-02	9.855941e-03
9.200000e+01	4.328474e-02	3.013638e-02	5.177718e-02	1.641689e-02	2.556443e-02	5.227717e-02	1.834482e-03	2.508828e-02	1.794829e-02	4.945999e-02	4.178483e-02	4.703626e-02	2.279313e-02	7.046229e-02	1.405146e-01	6.475825e-02	7.835265e-02	1.853620e-02	2.863754e-02	7.218774e-02	1.012821e-02
9.300000e+01	4.417224e-02	3.057314e-02	5.433387e-02	1.626916e-02	2.540941e-02	5.167775e-02	1.837995e-03	2.682204e-02	1.775329e-02	4.985235e-02	4.334570e-02	4.837532e-02	2.348709e-02	7.237029e-02	1.450082e-01	6.569789e-02	8.003775e-02	1.936067e-02	2.910879e-02	7.173733e-02	1.038686e-02
9.400000e+01	4.494040e-02	3.081964e-02	5.691810e-02	1.614725e-02	2.552293e-02	5.062101e-02	1.827174e-03	2.862131e-02	1.737227e-02	5.000112e-02	4.459837e-02	4.958792e-02	2.409729e-02	7.390434e-02	1.490452e-01	6.628252e-02	8.144113e-02	1.990237e-02	2.943472e-02	7.183791e-02	1.082544e-02
9.500000e+01	4.561915e-02	3.091308e-02	5.930591e-02	1.587104e-02	2.591778e-02	4.959520e-02	1.824921e-03	3.062310e-02	1.687660e-02	4.999928e-02	4.568414e-02	5.015278e-02	2.477308e-02	7.514190e-02	1.525457e-01	6.676538e-02	8.226905e-02	2.029890e-02	2.970211e-02	7.248013e-02	1.164297e-02
9.600000e+01	4.626187e-02	3.109553e-02	6.146478e-02	1.557414e-02	2.641809e-02	4.875284e-02	1.864051e-03	3.283862e-02	1.618558e-02	4.999856e-02	4.664041e-02	5.034238e-02	2.552237e-02	7.654009e-02	1.553393e-01	6.772224e-02	8.306797e-02	2.067842e-02	2.967304e-02	7.301538e-02	1.250353e-02
9.700000e+01	4.690435e-02	3.135487e-02	6.293568e-02	1.546529e-02	2.709278e-02	4.815333e-02	1.974179e-03	3.506344e-02	1.528717e-02	4.981026e-02	4.755049e-02	5.057376e-02	2.616136e-02	7.805124e-02	1.578813e-01	6.903123e-02	8.416365e-02	2.121040e-02	2.953926e-02	7.344729e-02	1.334016e-02
9.800000e+01	4.759721e-02	3.173300e-02	6.392708e-02	1.557773e-02	2.802556e-02	4.799295e-02	2.170509e-03	3.694508e-02	1.455984e-02	4.995306e-02	4.824699e-02	5.080673e-02	2.669686e-02	7.943124e-02	1.601585e-01	7.006193e-02	8.548535e-02	2.222492e-02	2.956733e-02	7.419204e-02	1.418760e-02
9.900000e+01	4.834559e-02	3.227300e-02	6.499542e-02	1.562260e-02	2.903275e-02	4.839089e-02	2.356428e-03	3.833441e-02	1.403948e-02	5.064626e-02	4.866375e-02	5.151790e-02	2.717568e-02	8.064902e-02	1.618787e-01	7.115730e-02	8.691966e-02	2.355134e-02	2.944912e-02	7.544015e-02	1.481790e-02
1.000000e+02	4.911998e-02	3.281319e-02	6.607164e-02	1.544502e-02	3.032670e-02	4.898154e-02	2.504998e-03	3.945313e-02	1.362738e-02	5.105122e-02	4.928562e-02	5.245427e-02	2.767215e-02	8.177299e-02	1.640470e-01	7.215049e-02	8.850469e-02	2.468544e-02	2.917925e-02	7.708981e-02	1.528311e-02
1.010000e+02	4.982167e-02	3.327029e-02	6.688040e-02	1.518061e-02	3.181005e-02	4.932186e-02	2.676309e-03	4.025735e-02	1.323356e-02	5.093759e-02	5.006194e-02	5.349405e-02	2.834752e-02	8.281073e-02	1.665060e-01	7.285010e-02	9.023243e-02	2.536407e-02	2.884827e-02	7.835500e-02	1.599530e-02
1.020000e+02	5.049415e-02	3.377436e-02	6.736341e-02	1.503372e-02	3.317806e-02	4.926194e-02	2.820384e-03	4.071719e-02	1.273375e-02	5.108336e-02	5.057084e-02	5.477340e-02	2.927049e-02	8.390583e-02	1.688929e-01	7.386647e-02	9.223944e-02	2.579220e-02	2.854465e-02	7.907213e-02	1.698853e-02
1.030000e+02	5.106751e-02	3.441909e-02	6.746204e-02	1.516488e-02	3.429636e-02	4.896318e-02	2.916240e-03	4.124467e-02	1.218501e-02	5.164102e-02	5.055371e-02	5.623184e-02	3.014166e-02	8.464491e-02	1.704190e-01	7.505850e-02	9.448596e-02	2.627227e-02	2.816671e-02	7.904969e-02	1.803347e-02
1.040000e+02	5.145426e-02	3.494684e-02	6.753690e-02	1.553082e-02	3.481790e-02	4.877120e-02	2.964636e-03	4.165372e-02	1.170082e-02	5.226495e-02	5.005012e-02	5.795815e-02	3.048081e-02	8.498488e-02	1.706076e-01	7.602618e-02	9.656290e-02	2.677895e-02	2.755806e-02	7.886604e-02	1.902383e-02
1.050000e+02	5.188452e-02	3.502185e-02	6.797828e-02	1.603219e-02	3.504470e-02	4.881036e-02	2.890726e-03	4.197325e-02	1.119442e-02	5.266490e-02	4.975243e-02	5.980484e-02	3.060989e-02	8.519436e-02	1.711694e-01	7.751903e-02	9.857349e-02	2.729177e-02	2.726995e-02	7.909910e-02	1.979545e-02
1.060000e+02	5.242250e-02	3.500427e-02	6.893407e-02	1.657255e-02	3.536831e-02	4.835339e-02	2.742558e-03	4.259465e-02	1.057148e-02	5.244558e-02	4.983759e-02	6.148549e-02	3.074117e-02	8.548189e-02	1.724265e-01	7.958190e-02	1.010827e-01	2.788942e-02	2.731885e-02	7.952872e-02	2.048880e-02
1.070000e+02	5.301357e-02	3.522251e-02	7.074950e-02	1.701388e-02	3.558378e-02	4.698935e-02	2.618096e-03	4.325198e-02	1.016326e-02	5.187632e-02	5.018833e-02	6.286383e-02	3.089538e-02	8.632435e-02	1.737461e-01	8.173484e-02	1.037337e-01	2.839193e-02	2.746778e-02	8.015472e-02	2.130179e-02
1.080000e+02	5.365718e-02	3.550145e-02	7.318090e-02	1.720303e-02	3.573991e-02	4.571516e-02	2.500909e-03	4.384323e-02	9.951644e-03	5.138083e-02	5.075245e-02	6.397650e-02	3.112848e-02	8.762476e-02	1.752021e-01	8.369215e-02	1.061050e-01	2.861900e-02	2.775048e-02	8.097768e-02	2.229795e-02
1.090000e+02	5.432207e-02	3.629044e-02	7.578053e-02	1.715442e-02	3.574726e-02	4.461650e-02	2.365347e-03	4.472016e-02	9.677694e-03	5.104904e-02	5.140156e-02	6.527768e-02	3.145260e-02	8.884185e-02	1.762320e-01	8.525107e-02	1.084965e-01	2.869628e-02	2.823705e-02	8.164509e-02	2.350833e-02
1.100000e+02	5.497735e-02	3.736258e-02	7.859192e-02	1.700807e-02	3.555543e-02	4.356267e-02	2.264472e-03	4.571975e-02	9.445891e-03	5.125586e-02	5.198413e-02	6.653786e-02	3.205455e-02	8.964894e-02	1.768809e-01	8.631354e-02	1.104343e-01	2.886366e-02	2.906143e-02	8.236535e-02	2.463559e-02
1.110000e+02	5.557887e-02	3.820052e-02	8.126162e-02	1.697529e-02	3.504043e-02	4.254603e-02	2.145825e-03	4.682637e-02	9.162264e-03	5.183676e-02	5.247140e-02	6.730651e-02	3.282714e-02	8.983945e-02	1.777479e-01	8.732072e-02	1.118640e-01	2.922147e-02	3.001445e-02	8.345053e-02	2.551876e-02
1.120000e+02	5.619534e-02	3.873881e-02	8.333383e-02	1.728023e-02	3.410618e-02	4.128779e-02	2.029244e-03	4.819144e-02	8.788136e-03	5.235261e-02	5.328619e-02	6.828423e-02	3.356575e-02	8.928838e-02	1.792075e-01	8.910317e-02	1.135780e-01	2.945062e-02	3.092730e-02	8.448491e-02	2.662261e-02
1.130000e+02	5.683087e-02	3.895895e-02	8.495467e-02	1.800918e-02	3.331406e-02	3.976826e-02	2.065640e-03	4.974636e-02	8.307849e-03	5.303020e-02	5.468620e-02	6.930596e-02	3.428238e-02	8.856724e-02	1.807044e-01	9.131555e-02	1.149029e-01	2.939395e-02	3.206661e-02	8.528911e-02	2.794781e-02
1.140000e+02	5.736414e-02	3.890858e-02	8.648908e-02	1.868047e-02	3.288719e-02	3.818241e-02	2.175736e-03	5.122495e-02	7.765180e-03	5.331389e-02	5.632308e-02	7.042250e-02	3.489114e-02	8.744062e-02	1.816887e-01	9.331166e-02	1.155823e-01	2.936058e-02	3.351481e-02	8.588233e-02	2.923771e-02
1.150000e+02	5.781129e-02	3.893087e-02	8.840376e-02	1.868000e-02	3.283015e-02	3.699102e-02	2.199846e-03	5.225134e-02	7.249262e-03	5.253223e-02	5.808425e-02	7.177791e-02	3.512611e-02	8.647605e-02	1.818382e-01	9.525607e-02	1.166240e-01	2.916903e-02	3.493864e-02	8.623568e-02	3.063148e-02
1.160000e+02	5.829162e-02	3.890835e-02	9.069891e-02	1.853325e-02	3.300151e-02	3.616343e-02	2.173996e-03	5.249751e-02	6.662144e-03	5.155227e-02	5.956141e-02	7.333104e-02	3.515008e-02	8.628329e-02	1.816293e-01	9.734314e-02	1.181772e-01	2.916742e-02	3.637223e-02	8.685636e-02	3.176960e-02
1.170000e+02	5.882904e-02	3.871131e-02	9.303593e-02	1.842058e-02	3.295403e-02	3.543405e-02	2.189497e-03	5.270013e-02	6.037528e-03	5.088704e-02	6.085422e-02	7.523282e-02	3.535190e-02	8.627054e-02	1.812734e-01	9.921330e-02	1.197419e-01	2.950715e-02	3.832291e-02	8.793872e-02	3.250378e-02
1.180000e+02	5.941241e-02	3.866612e-02	9.466387e-02	1.824992e-02	3.278330e-02	3.471848e-02	2.218053e-03	5.356277e-02	5.633897e-03	5.016332e-02	6.219268e-02	7.718403e-02	3.560036e-02	8.633795e-02	1.813172e-01	1.006775e-01	1.209255e-01	2.959606e-02	4.082318e-02	8.963145e-02	3.330264e-02
1.190000e+02	6.005383e-02	3.870337e-02	9.580835e-02	1.808355e-02	3.265548e-02	3.407861e-02	2.309898e-03	5.462632e-02	5.547478e-03	4.954194e-02	6.339782e-02	7.885357e-02	3.593984e-02	8.676205e-02	1.822116e-01	1.023394e-01	1.220727e-01	2.971701e-02	4.323371e-02	9.132315e-02	3.387063e-02
1.200000e+02	6.070546e-02	3.855132e-02	9.687856e-02	1.764496e-02	3.278517e-02	3.341839e-02	2.451986e-03	5.567196e-02	5.675784e-03	4.898877e-02	6.408051e-02	8.020588e-02	3.650757e-02	8.745163e-02	1.835568e-01	1.050187e-01	1.232931e-01	3.009390e-02	4.544622e-02	9.220963e-02	3.417844e-02
1.210000e+02	6.134553e-02	3.810233e-02	9.762621e-02	1.708844e-02	3.313302e-02	3.241993e-02	2.508389e-03	5.708021e-02	5.832784e-03	4.821688e-02	6.450561e-02	8.224303e-02	3.722623e-02	8.775811e-02	1.848109e-01	1.079968e-01	1.244972e-01	3.038042e-02	4.753584e-02	9.330546e-02	3.464274e-02
1.220000e+02	6.201220e-02	3.752576e-02	9.854603e-02	1.656670e-02	3.343824e-02	3.123377e-02	2.475403e-03	5.843120e-02	6.087332e-03	4.754055e-02	6.488886e-02	8.493592e-02	3.801599e-02	8.730074e-02	1.857473e-01	1.112806e-01	1.260488e-01	3.043308e-02	4.940976e-02	9.475120e-02	3.558678e-02
1.230000e+02	6.267095e-02	3.683226e-02	9.975393e-02	1.628476e-02	3.389115e-02	3.003599e-02	2.413684e-03	5.917173e-02	6.469941e-03	4.711008e-02	6.544628e-02	8.723942e-02	3.871192e-02	8.607342e-02	1.873371e-01	1.152514e-01	1.275119e-01	2.989503e-02	5.122829e-02	9.567774e-02	3.708298e-02
1.240000e+02	6.324956e-02	3.591385e-02	1.007176e-01	1.637260e-02	3.428866e-02	2.887003e-02	2.322288e-03	5.973199e-02	6.784301e-03	4.693660e-02	6.674405e-02	8.913199e-02	3.928290e-02	8.436744e-02	1.886791e-01	1.194705e-01	1.286268e-01	2.886399e-02	5.301335e-02	9.634225e-02	3.853096e-02
1.250000e+02	6.385450e-02	3.493985e-02	1.017698e-01	1.649796e-02	3.438554e-02	2.787190e-02	2.242153e-03	6.022477e-02	7.060454e-03	4.724964e-02	6.848823e-02	9.066386e-02	3.961207e-02	8.354323e-02	1.890078e-01	1.236510e-01	1.299297e-01	2.833594e-02	5.505277e-02	9.676848e-02	3.979492e-02
1.260000e+02	6.452241e-02	3.407294e-02	1.027445e-01	1.658215e-02	3.455760e-02	2.733813e-02	2.265427e-03	6.004946e-02	7.319281e-03	4.790573e-02	7.009218e-02	9.173507e-02	3.974173e-02	8.354901e-02	1.897576e-01	1.275383e-01	1.312275e-01	2.825858e-02	5.749361e-02	9.711043e-02	4.110896e-02
1.270000e+02	6.519161e-02	3.340133e-02	1.037718e-01	1.656231e-02	3.522781e-02	2.686815e-02	2.377547e-03	5.928734e-02	7.522140e-03	4.875959e-02	7.197062e-02	9.271688e-02	3.980045e-02	8.366491e-02	1.908293e-01	1.313708e-01	1.321609e-01	2.791245e-02	5.972462e-02	9.754111e-02	4.236219e-02
1.280000e+02	6.589820e-02	3.299286e-02	1.054435e-01	1.609573e-02	3.641720e-02	2.631253e-02	2.444040e-03	5.869044e-02	7.615563e-03	4.936707e-02	7.402134e-02	9.382758e-02	3.963443e-02	8.432794e-02	1.912174e-01	1.352994e-01	1.331513e-01	2.724984e-02	6.186796e-02	9.835052e-02	4.363749e-02
1.290000e+02	6.665143e-02	3.286714e-02	1.070339e-01	1.557439e-02	3.811553e-02	2.581779e-02	2.456153e-03	5.845760e-02	7.648064e-03	4.960714e-02	7.598818e-02	9.482344e-02	3.938957e-02	8.539444e-02	1.908831e-01	1.393532e-01	1.346440e-01	2.649114e-02	6.411450e-02	9.939239e-02	4.497693e-02
1.300000e+02	6.742226e-02	3.291871e-02	1.086111e-01	1.515182e-02	3.988381e-02	2.538256e-02	2.497275e-03	5.883265e-02	7.695444e-03	4.990763e-02	7.842089e-02	9.531159e-02	3.884680e-02	8.664516e-02	1.903220e-01	1.434663e-01	1.362140e-01	2.567300e-02	6.596505e-02	1.003520e-01	4.634732e-02
1.310000e+02	6.815604e-02	3.315370e-02	1.099409e-01	1.460495e-02	4.138416e-02	2.509917e-02	2.545851e-03	5.985551e-02	7.754335e-03	5.018734e-02	8.112096e-02	9.528609e-02	3.828313e-02	8.802899e-02	1.902380e-01	1.475345e-01	1.372961e-01	2.484335e-02	6.661081e-02	1.011872e-01	4.816574e-02
1.320000e+02	6.882694e-02	3.356899e-02	1.108494e-01	1.402763e-02	4.288995e-02	2.485322e-02	2.526049e-03	6.139328e-02	7.824217e-03	5.025276e-02	8.399870e-02	9.465926e-02	3.824368e-02	8.915856e-02	1.901421e-01	1.509699e-01	1.382409e-01	2.420433e-02	6.644214e-02	1.018844e-01	5.040937e-02
1.330000e+02	6.944897e-02	3.423379e-02	1.115573e-01	1.355011e-02	4.408730e-02	2.473838e-02	2.517250e-03	6.293294e-02	8.052430e-03	5.036299e-02	8.691946e-02	9.379339e-02	3.843552e-02	8.960559e-02	1.895086e-01	1.534726e-01	1.394367e-01	2.370723e-02	6.648682e-02	1.029425e-01	5.263855e-02
1.340000e+02	6.994489e-02	3.485115e-02	1.120152e-01	1.320096e-02	4.502253e-02	2.490080e-02	2.584154e-03	6.400529e-02	8.478779e-03	5.046180e-02	8.937870e-02	9.334123e-02	3.882189e-02	8.897813e-02	1.888102e-01	1.551361e-01	1.405223e-01	2.334239e-02	6.680882e-02	1.033931e-01	5.484428e-02
1.350000e+02	7.036815e-02	3.521624e-02	1.123897e-01	1.295695e-02	4.611575e-02	2.539245e-02	2.698583e-03	6.482977e-02	8.822709e-03	5.031882e-02	9.149997e-02	9.350168e-02	3.935777e-02	8.738184e-02	1.883758e-01	1.564716e-01	1.416868e-01	2.305473e-02	6.686511e-02	1.031973e-01	5.722942e-02
1.360000e+02	7.077490e-02	3.555171e-02	1.123248e-01	1.269869e-02	4.730066e-02	2.586438e-02	2.716517e-03	6.537074e-02	9.003970e-03	5.014475e-02	9.353721e-02	9.427226e-02	3.999983e-02	8.550444e-02	1.880193e-01	1.576464e-01	1.437184e-01	2.291594e-02	6.674685e-02	1.026273e-01	5.953388e-02
1.370000e+02	7.123324e-02	3.556574e-02	1.118157e-01	1.260568e-02	4.847498e-02	2.628526e-02	2.773832e-03	6.562777e-02	9.180619e-03	4.955525e-02	9.536307e-02	9.574750e-02	4.080837e-02	8.442751e-02	1.883510e-01	1.586431e-01	1.467112e-01	2.291664e-02	6.687699e-02	1.015423e-01	6.139232e-02
1.380000e+02	7.183656e-02	3.532126e-02	1.118807e-01	1.294521e-02	4.966120e-02	2.662591e-02	3.014640e-03	6.603723e-02	9.496194e-03	4.852482e-02	9.714150e-02	9.755629e-02	4.139386e-02	8.484522e-02	1.890490e-01	1.596824e-01	1.497317e-01	2.282788e-02	6.731918e-02	1.006080e-01	6.306899e-02
1.390000e+02	7.237315e-02	3.486923e-02	1.126264e-01	1.319179e-02	5.076546e-02	2.647273e-02	3.335607e-03	6.682472e-02	9.892438e-03	4.783183e-02	9.867882e-02	9.912471e-02	4.190351e-02	8.490981e-02	1.888577e-01	1.613600e-01	1.522357e-01	2.270742e-02	6.786585e-02	9.905321e-02	6.495602e-02
1.400000e+02	7.291647e-02	3.440234e-02	1.136857e-01	1.329040e-02	5.178047e-02	2.604005e-02	3.781856e-03	6.761603e-02	1.031715e-02	4.757560e-02	9.991631e-02	1.006695e-01	4.284353e-02	8.408825e-02	1.885940e-01	1.640769e-01	1.548321e-01	2.249640e-02	6.846776e-02	9.671841e-02	6.713652e-02
1.410000e+02	7.351478e-02	3.418867e-02	1.148973e-01	1.336554e-02	5.282557e-02	2.568978e-02	4.376507e-03	6.820188e-02	1.083941e-02	4.732626e-02	1.011037e-01	1.017520e-01	4.410673e-02	8.346540e-02	1.885104e-01	1.667669e-01	1.575214e-01	2.214791e-02	6.952832e-02	9.418229e-02	6.949969e-02
1.420000e+02	7.411920e-02	3.421640e-02	1.161030e-01	1.305881e-02	5.402081e-02	2.533725e-02	5.017049e-03	6.878016e-02	1.129115e-02	4.708285e-02	1.026799e-01	1.023228e-01	4.564745e-02	8.274150e-02	1.877129e-01	1.686728e-01	1.607053e-01	2.194722e-02	7.077772e-02	9.216006e-02	7.210897e-02
1.430000e+02	7.470870e-02	3.415455e-02	1.170794e-01	1.253566e-02	5.552054e-02	2.500665e-02	5.646840e-03	6.946811e-02	1.179656e-02	4.693640e-02	1.042812e-01	1.027163e-01	4.751176e-02	8.137029e-02	1.863145e-01	1.703813e-01	1.644615e-01	2.166368e-02	7.199160e-02	9.030589e-02	7.503128e-02
1.440000e+02	7.531109e-02	3.415887e-02	1.177072e-01	1.211410e-02	5.744086e-02	2.452272e-02	6.464749e-03	7.056777e-02	1.238504e-02	4.708711e-02	1.053771e-01	1.026814e-01	4.937071e-02	8.020640e-02	1.856686e-01	1.725128e-01	1.680508e-01	2.103078e-02	7.288339e-02	8.806222e-02	7.792922e-02
1.450000e+02	7.590237e-02	3.420186e-02	1.175897e-01	1.194173e-02	5.933181e-02	2.386444e-02	7.604486e-03	7.201529e-02	1.287694e-02	4.757512e-02	1.062136e-01	1.028726e-01	5.098754e-02	7.959219e-02	1.856128e-01	1.742292e-01	1.717581e-01	2.035007e-02	7.364925e-02	8.550582e-02	8.027501e-02
1.460000e+02	7.642822e-02	3.418795e-02	1.171120e-01	1.205463e-02	6.079120e-02	2.320289e-02	8.942014e-03	7.326614e-02	1.348902e-02	4.811453e-02	1.065818e-01	1.036605e-01	5.239406e-02	7.904028e-02	1.859300e-01	1.749203e-01	1.751543e-01	1.966297e-02	7.476961e-02	8.329594e-02	8.199429e-02
1.470000e+02	7.695849e-02	3.445953e-02	1.169309e-01	1.234437e-02	6.214224e-02	2.259789e-02	1.042045e-02	7.418107e-02	1.403312e-02	4.843807e-02	1.060431e-01	1.049497e-01	5.383156e-02	7.896798e-02	1.869246e-01	1.749368e-01	1.780912e-01	1.905512e-02	7.601363e-02	8.158694e-02	8.322167e-02
1.480000e+02	7.745175e-02	3.504085e-02	1.171558e-01	1.260680e-02	6.401546e-02	2.200063e-02	1.189709e-02	7.497703e-02	1.439765e-02	4.880452e-02	1.052243e-01	1.064502e-01	5.488758e-02	7.886707e-02	1.880192e-01	1.741817e-01	1.807694e-01	1.841084e-02	7.748144e-02	7.977617e-02	8.407124e-02
1.490000e+02	7.796932e-02	3.582418e-02	1.173873e-01	1.280423e-02	6.581809e-02	2.148729e-02	1.339463e-02	7.619201e-02	1.461121e-02	4.915073e-02	1.048777e-01	1.083626e-01	5.550473e-02	7.820654e-02	1.895790e-01	1.730395e-01	1.826886e-01	1.805445e-02	7.953640e-02	7.817578e-02	8.469155e-02
1.500000e+02	7.857622e-02	3.653606e-02	1.177413e-01	1.305643e-02	6.727903e-02	2.086822e-02	1.502517e-02	7.805539e-02	1.442544e-02	4.938583e-02	1.052067e-01	1.109593e-01	5.602420e-02	7.749313e-02	1.914276e-01	1.721128e-01	1.841663e-01	1.821772e-02	8.194336e-02	7.648937e-02	8.511123e-02
1.510000e+02	7.924619e-02	3.705171e-02	1.183569e-01	1.322426e-02	6.924621e-02	2.018779e-02	1.690864e-02	7.954947e-02	1.409599e-02	4.970688e-02	1.057440e-01	1.137673e-01	5.649911e-02	7.702962e-02	1.930300e-01	1.716279e-01	1.858747e-01	1.857575e-02	8.410658e-02	7.443550e-02	8.590566e-02
1.520000e+02	7.997788e-02	3.725929e-02	1.190528e-01	1.328354e-02	7.128892e-02	1.968143e-02	1.903990e-02	8.056610e-02	1.378701e-02	5.007557e-02	1.059726e-01	1.168046e-01	5.694531e-02	7.673781e-02	1.942291e-01	1.718395e-01	1.880429e-01	1.888109e-02	8.626662e-02	7.252892e-02	8.727453e-02
1.530000e+02	8.081494e-02	3.705584e-02	1.196947e-01	1.339828e-02	7.295307e-02	1.944321e-02	2.080934e-02	8.089872e-02	1.363545e-02	5.028581e-02	1.063354e-01	1.203441e-01	5.743217e-02	7.693981e-02	1.958496e-01	1.728541e-01	1.910519e-01	1.909240e-02	8.879637e-02	7.102922e-02	8.839920e-02
1.540000e+02	8.172743e-02	3.670149e-02	1.205104e-01	1.379870e-02	7.440456e-02	1.963555e-02	2.228058e-02	8.032721e-02	1.369707e-02	5.073827e-02	1.068212e-01	1.239034e-01	5.821829e-02	7.782471e-02	1.977447e-01	1.742835e-01	1.943807e-01	1.930568e-02	9.084823e-02	6.998954e-02	8.913468e-02
1.550000e+02	8.263214e-02	3.632077e-02	1.209859e-01	1.428023e-02	7.578459e-02	1.993943e-02	2.400675e-02	7.938350e-02	1.399151e-02	5.192983e-02	1.072433e-01	1.271828e-01	5.902121e-02	7.866575e-02	1.991851e-01	1.757345e-01	1.977886e-01	1.943724e-02	9.241967e-02	6.957686e-02	8.976523e-02
